Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815
8.282,0.989070947,2.803856941
8.283,0.989087232,2.803791399
8.284,0.989088507,2.803754405
8.285,0.989077664,2.803714559
8.286,0.989103864,2.803699676
8.287,0.989086968,2.803677632
8.288,0.98909645,2.803669828
8.289,0.989109046,2.803641599
8.29,0.989113659,2.803593839
8.291,0.989128443,2.803576696
8.292,0.989101431,2.803588681
8.293,0.989072909,2.803579006
8.294,0.989105713,2.803582314
8.295,0.989069037,2.803596425
8.296,0.989055404,2.803608828
8.297,0.989049664,2.803634966
8.298,0.989018757,2.80367943
8.299,0.989026415,2.803724346
8.3,0.989015257,2.80379991
8.301,0.988982431,2.803858296
8.302,0.988930217,2.803888013
8.303,0.988970808,2.803933841
8.304,0.989008081,2.803948782
8.305,0.989040406,2.804006733
8.306,0.989031584,2.804048859
8.307,0.988995877,2.804064217
8.308,0.988982757,2.804094225
8.309,0.988970375,2.804121199
8.31,0.988972298,2.804199052
8.311,0.988967148,2.804211797
8.312,0.988951699,2.804259308
8.313,0.988987,2.804272964
8.314,0.9889679,2.80426524
8.315,0.988975607,2.804242829
8.316,0.988941924,2.80421112
8.317,0.988925196,2.804175569
8.318,0.98891888,2.804127769
8.319,0.98894803,2.804104702
8.32,0.988926894,2.804100195
8.321,0.988946935,2.804073942
8.322,0.9889507,2.804070844
8.323,0.988912442,2.804070647
8.324,0.988872816,2.804062028
8.325,0.988818974,2.804069859
8.326,0.988795043,2.804005587
8.327,0.98878956,2.803976447
8.328,0.988747798,2.803925252
8.329,0.988672415,2.80385091
8.33,0.988569042,2.803823848
8.331,0.988492617,2.8038445
8.332,0.988439581,2.803882416
8.333,0.988394103,2.803903396
8.334,0.988374981,2.803918826
8.335,0.988308767,2.803908393
8.336,0.98827769,2.803954536
8.337,0.988191252,2.803945524
8.338,0.988181076,2.803932325
8.339,0.988162854,2.803913791
8.34,0.988123393,2.80389917
8.341,0.988119806,2.803894599
8.342,0.988034478,2.803930725
8.343,0.988012513,2.803985495
8.344,0.987954798,2.804035345
8.345,0.98789588,2.804081184
8.346,0.987881242,2.804121514
8.347,0.987827228,2.804156772
8.348,0.987785687,2.80413762
8.349,0.987756784,2.804139105
8.35,0.987751491,2.804195085
8.351,0.987725561,2.804228885
8.352,0.987726576,2.804223884
8.353,0.987717516,2.804256864
8.354,0.987715403,2.804301925
8.355,0.987690769,2.804343732
8.356,0.987664616,2.804373485
8.357,0.987655856,2.804395326
8.358,0.98765397,2.804452216
8.359,0.987642496,2.804475633
8.36,0.987625198,2.804524012
8.361,0.987609141,2.804569088
8.362,0.987547417,2.804634891
8.363,0.987450245,2.804664923
8.364,0.987388388,2.804712849
8.365,0.98739194,2.804762051
8.366,0.987351395,2.80479078
8.367,0.987324005,2.8048534
8.368,0.987300768,2.804896124
8.369,0.987290748,2.80493555
8.37,0.987316996,2.804938702
8.371,0.987336381,2.804951657
8.372,0.987354087,2.804946206
8.373,0.98738646,2.804978719
8.374,0.987417267,2.80498503
8.375,0.987372217,2.805011456
8.376,0.987357807,2.805004616
8.377,0.987373302,2.804970936
8.378,0.987382961,2.804974575
8.379,0.987382228,2.804972076
8.38,0.987364113,2.804985397
8.381,0.987359334,2.804971571
8.382,0.987369215,2.804982646
8.383,0.98731975,2.805017357
8.384,0.987329404,2.805072119
8.385,0.987309083,2.80515449
8.386,0.987305606,2.805214368
8.387,0.98729582,2.805199112
8.388,0.987248496,2.80522958
8.389,0.987225513,2.805208194
8.39,0.987187229,2.805235845
8.391,0.987192274,2.805250026
8.392,0.987166025,2.80529672
8.393,0.987131116,2.805419512
8.394,0.987139059,2.805475565
8.395,0.987153125,2.805568383
8.396,0.987192616,2.805644956
8.397,0.987199795,2.805693631
8.398,0.987164745,2.805764723
8.399,0.987158847,2.80583908
8.4,0.987125907,2.805917309
8.401,0.987067435,2.806022045
8.402,0.987032044,2.80614497
8.403,0.987042757,2.806244951
8.404,0.987011289,2.806311363
8.405,0.986942592,2.806326826
8.406,0.986978436,2.80638319
8.407,0.986947802,2.806456729
8.408,0.986883823,2.806482939
8.409,0.986860255,2.806525534
8.41,0.986850268,2.806535062
8.411,0.986816501,2.806543806
8.412,0.986794802,2.806567242
8.413,0.986765626,2.806610194
8.414,0.986749354,2.806695906
8.415,0.986769387,2.806729736
8.416,0.986789053,2.806744423
8.417,0.986779099,2.80671844
8.418,0.986786396,2.806708775
8.419,0.986754802,2.806710027
8.42,0.986774542,2.806681974
8.421,0.986739011,2.806680101
8.422,0.986698525,2.806680188
8.423,0.986692412,2.806669622
8.424,0.986698505,2.806630502
8.425,0.986631385,2.806617758
8.426,0.986640253,2.806554217
8.427,0.986610321,2.806499655
8.428,0.986658904,2.806459974
8.429,0.986684999,2.806433732
8.43,0.986732379,2.806425016
8.431,0.986663487,2.806443308
8.432,0.986629894,2.806420919
8.433,0.986582845,2.806408064
8.434,0.986543403,2.806418307
8.435,0.986559415,2.806431168
8.436,0.986558472,2.806430841
8.437,0.986549119,2.806434711
8.438,0.986542299,2.806441429
8.439,0.986539318,2.806483315
8.44,0.986555157,2.806492581
8.441,0.986573468,2.8064967
8.442,0.986578941,2.806550084
8.443,0.986590025,2.806570087
8.444,0.986565595,2.806613309
8.445,0.986540976,2.806641417
8.446,0.986526863,2.806662641
8.447,0.986500405,2.806666669
8.448,0.986492293,2.80673234
8.449,0.98650776,2.806770367
8.45,0.986520294,2.806817097
8.451,0.986518032,2.806839999
8.452,0.986507455,2.806879644
8.453,0.986494534,2.806899762
8.454,0.986503244,2.80694329
8.455,0.986486263,2.806924783
8.456,0.986490614,2.806904093
8.457,0.986525965,2.806881692
8.458,0.986522172,2.806902311
8.459,0.986567172,2.80692593
8.46,0.986562386,2.8069324
8.461,0.986558001,2.806967392
8.462,0.986629919,2.806949028
8.463,0.986618237,2.806933423
8.464,0.986563804,2.806923798
8.465,0.986505191,2.806948748
8.466,0.986470922,2.806942672
8.467,0.986487608,2.80696791
8.468,0.986475554,2.806964924
8.469,0.986459969,2.806972413
8.47,0.98643725,2.807003198
8.471,0.986427614,2.806952615
8.472,0.986429132,2.806900514
8.473,0.986450838,2.806870253
8.474,0.986475346,2.806844113
8.475,0.986458331,2.806837225
8.476,0.986437143,2.806869664
8.477,0.98639439,2.806878831
8.478,0.986401205,2.806898572
8.479,0.986380938,2.80692604
8.48,0.986421111,2.806943292
8.481,0.986427637,2.807023716
8.482,0.986421917,2.807097682
8.483,0.986381461,2.807115561
8.484,0.986395779,2.807110494
8.485,0.986363876,2.807125892
8.486,0.986332062,2.807133557
8.487,0.986300878,2.807102041
8.488,0.986304046,2.807092674
8.489,0.986284695,2.807095801
8.49,0.986279366,2.807105635
8.491,0.986281893,2.807120117
8.492,0.986260951,2.807143822
8.493,0.986265608,2.807178307
8.494,0.986258573,2.807213234
8.495,0.986231157,2.807242866
8.496,0.986234665,2.807246042
8.497,0.986227491,2.807270212
8.498,0.986247278,2.807285931
8.499,0.986234182,2.807326234
8.5,0.986270597,2.807368989
8.501,0.986258805,2.807385491
8.502,0.986250133,2.807389255
8.503,0.986219313,2.807413409
8.504,0.986208354,2.807454818
8.505,0.986225745,2.807505654
8.506,0.986236204,2.807559531
8.507,0.98622777,2.807629599
8.508,0.986253436,2.807687651
8.509,0.986254912,2.807736555
8.51,0.986310375,2.807832411
8.511,0.986310555,2.807878287
8.512,0.986292609,2.807943741
8.513,0.986265457,2.808022154
8.514,0.986239736,2.808070407
8.515,0.986283236,2.808107783
8.516,0.986364962,2.80816057
8.517,0.986394349,2.808201015
8.518,0.986391803,2.808293616
8.519,0.986375846,2.808334755
8.52,0.986379314,2.808372576
8.521,0.98639087,2.808442636
8.522,0.986423393,2.808478617
8.523,0.986396801,2.808497494
8.524,0.98638189,2.808532543
8.525,0.98640376,2.808542552
8.526,0.986422962,2.808589606
8.527,0.986419794,2.808634801
8.528,0.986413327,2.808700979
8.529,0.986395068,2.808740765
8.53,0.986373027,2.808778275
8.531,0.98632884,2.808842521
8.532,0.986275748,2.808892856
8.533,0.986269476,2.808881786
8.534,0.986211025,2.808947623
8.535,0.98614202,2.808960294
8.536,0.98612989,2.808957557
8.537,0.986120633,2.80896228
8.538,0.986113532,2.808969557
8.539,0.986129099,2.809011733
8.54,0.986123563,2.809069228
8.541,0.986112769,2.809134337
8.542,0.986101497,2.809170044
8.543,0.986110249,2.809193669
8.544,0.986096745,2.809221409
8.545,0.986130563,2.809230744
8.546,0.986058422,2.809247045
8.547,0.986022241,2.809308466
8.548,0.986039195,2.809333028
8.549,0.985989206,2.809340408
8.55,0.98600923,2.809370919
8.551,0.985958569,2.809396462
8.552,0.985904651,2.809444622
8.553,0.985877878,2.809478397
8.554,0.985871296,2.809529586
8.555,0.985831482,2.809544993
8.556,0.985779151,2.809548809
8.557,0.98571742,2.809578345
8.558,0.98572239,2.809578316
8.559,0.98567383,2.809554518
8.56,0.98565435,2.809544802
8.561,0.985660328,2.809527274
8.562,0.985640539,2.809514831
8.563,0.985666361,2.809512344
8.564,0.985688826,2.809519883
8.565,0.985653938,2.809552549
8.566,0.985639858,2.809550866
8.567,0.985651188,2.80954542
8.568,0.985649517,2.809577055
8.569,0.985633768,2.809583828
8.57,0.985580461,2.809580275
8.571,0.985574554,2.809574931
8.572,0.98560259,2.809602835
8.573,0.985616642,2.809630045
8.574,0.985621183,2.80962475
8.575,0.985605929,2.809615153
8.576,0.985558152,2.809609931
8.577,0.985533618,2.809636679
8.578,0.98553138,2.809615824
8.579,0.985536417,2.809571219
8.58,0.985486585,2.809546405
8.581,0.985476065,2.809517829
8.582,0.985465609,2.809525044
8.583,0.985461839,2.809522784
8.584,0.985468865,2.809510581
8.585,0.985467713,2.809515204
8.586,0.985477475,2.80952625
8.587,0.985481981,2.80951699
8.588,0.985514413,2.809520933
8.589,0.985556061,2.809507638
8.59,0.985585349,2.809501291
8.591,0.985586623,2.809503845
8.592,0.985609007,2.80949474
8.593,0.985606137,2.809483751
8.594,0.985585089,2.809457467
8.595,0.985563941,2.809423776
8.596,0.985558392,2.809448697
8.597,0.985557825,2.80941332
8.598,0.985544261,2.809406516
8.599,0.98555214,2.809425072
8.6,0.985504213,2.809404782
8.601,0.985543851,2.809407353
8.602,0.985590744,2.809402466
8.603,0.985588068,2.809402872
8.604,0.985567611,2.809414928
8.605,0.985590826,2.809431214
8.606,0.985609616,2.809449619
8.607,0.985633453,2.809469311
8.608,0.985663442,2.809458871
8.609,0.985657916,2.809473284
8.61,0.985691172,2.809453508
8.611,0.985689721,2.8094514
8.612,0.985699119,2.809447819
8.613,0.985634691,2.809435934
8.614,0.985612535,2.809427509
8.615,0.985599733,2.809439382
8.616,0.985627006,2.809470004
8.617,0.985570718,2.809485372
8.618,0.985529287,2.809485254
8.619,0.98552366,2.809512706
8.62,0.985484784,2.809529384
8.621,0.985486754,2.809497006
8.622,0.985492665,2.809455046
8.623,0.985508958,2.809431406
8.624,0.985472771,2.809419407
8.625,0.985440993,2.809467706
8.626,0.985392408,2.809482751
8.627,0.985369539,2.809476193
8.628,0.985347075,2.809460671
8.629,0.985308891,2.809440604
8.63,0.985266216,2.809468735
8.631,0.985252978,2.809497386
8.632,0.985201213,2.809502603
8.633,0.985159957,2.809514356
8.634,0.985123578,2.809518671
8.635,0.985101536,2.809542514
8.636,0.985092949,2.809545227
8.637,0.985107903,2.809566065
8.638,0.985126156,2.80957482
8.639,0.985136117,2.809587177
8.64,0.985126713,2.809598037
8.641,0.985150911,2.809593897
8.642,0.985147793,2.809594247
8.643,0.985165234,2.809551792
8.644,0.985174254,2.809531214
8.645,0.985207151,2.809531324
8.646,0.985210251,2.809546056
8.647,0.985225237,2.809582837
8.648,0.985229693,2.809594031
8.649,0.985231707,2.809611984
8.65,0.985243291,2.809645976
8.651,0.985243391,2.809671527
8.652,0.985268811,2.809687803
8.653,0.985308517,2.809736326
8.654,0.985300933,2.809742554
8.655,0.985342842,2.809759429
8.656,0.985338717,2.80979462
8.657,0.985339639,2.809807395
8.658,0.985343503,2.809851286
8.659,0.985322607,2.809909931
8.66,0.985334435,2.809955324
8.661,0.985352528,2.810012771
8.662,0.985345821,2.810046395
8.663,0.985352553,2.810063648
8.664,0.985372912,2.81012288
8.665,0.985428044,2.810130362
8.666,0.985441987,2.810191357
8.667,0.985458866,2.810258791
8.668,0.98547415,2.810296061
8.669,0.985466801,2.810314392
8.67,0.985469833,2.810336684
8.671,0.985491835,2.810380197
8.672,0.985492569,2.810379735
8.673,0.985518065,2.810349239
8.674,0.98554928,2.81030042
8.675,0.985558489,2.81031135
8.676,0.98557894,2.810376229
8.677,0.985586032,2.810412525
8.678,0.985594459,2.810441179
8.679,0.985625207,2.8104498
8.68,0.985639369,2.810481031
8.681,0.985673241,2.810522063
8.682,0.985727171,2.810617049
8.683,0.985760733,2.810657937
8.684,0.985786357,2.810731024
8.685,0.985808695,2.810807729
8.686,0.985841768,2.810885332
8.687,0.985837952,2.810981398
8.688,0.985849389,2.811060733
8.689,0.985863514,2.811127842
8.69,0.985839697,2.811162095
8.691,0.985810679,2.81123425
8.692,0.985800639,2.81130407
8.693,0.985785304,2.811367882
8.694,0.985769781,2.811458851
8.695,0.985795557,2.811482112
8.696,0.98579523,2.811572228
8.697,0.985803916,2.811615919
8.698,0.985808994,2.811671332
8.699,0.985801004,2.811707743
8.7,0.985784587,2.811745944
8.701,0.985829517,2.81178172
8.702,0.985849678,2.811779096
8.703,0.985845713,2.81181172
8.704,0.985870941,2.811859078
8.705,0.985881552,2.811891321
8.706,0.985903335,2.811900203
8.707,0.985913702,2.81193345
8.708,0.985932196,2.811952956
8.709,0.985955879,2.812006396
8.71,0.985969349,2.812025495
8.711,0.986000981,2.812029928
8.712,0.986089156,2.812049846
8.713,0.986121961,2.812073497
8.714,0.986157276,2.812143806
8.715,0.986178074,2.812172567
8.716,0.986128405,2.812237747
8.717,0.986151013,2.812280653
8.718,0.986174418,2.812317443
8.719,0.98617893,2.812338984
8.72,0.986215649,2.812378122
8.721,0.986213079,2.812419469
8.722,0.986196844,2.812461921
8.723,0.986205057,2.812543804
8.724,0.986244164,2.81260056
8.725,0.986280784,2.812628723
8.726,0.986308815,2.812692187
8.727,0.9863245,2.812776045
8.728,0.986337718,2.812846528
8.729,0.986367217,2.812895264
8.73,0.986340359,2.812970947
8.731,0.986385271,2.8129751
8.732,0.986410809,2.812971276
8.733,0.986416388,2.812969928
8.734,0.986414469,2.812951041
8.735,0.986442847,2.812967657
8.736,0.986450199,2.8129823
8.737,0.986437768,2.813015106
8.738,0.986423619,2.813045725
8.739,0.98643198,2.81312389
8.74,0.986445144,2.813144934
8.741,0.986449007,2.813188343
8.742,0.986424244,2.813265496
8.743,0.986420123,2.81328863
8.744,0.986404826,2.813324463
8.745,0.986348619,2.81333214
8.746,0.986331823,2.81335854
8.747,0.986311451,2.813388782
8.748,0.986309424,2.8133829
8.749,0.986301601,2.813365938
8.75,0.98626346,2.813382748
8.751,0.986276824,2.813390462
8.752,0.986249813,2.813386676
8.753,0.986290831,2.81339513
8.754,0.98626928,2.813383702
8.755,0.986276996,2.813417921
8.756,0.986274391,2.813450534
8.757,0.986297571,2.813458524
8.758,0.98629443,2.813483848
8.759,0.986278034,2.81353059
8.76,0.98625323,2.813582922
8.761,0.986265468,2.813620009
8.762,0.986274569,2.813667455
8.763,0.986280427,2.813684161
8.764,0.986274584,2.813677476
8.765,0.986283501,2.813671058
8.766,0.986292111,2.813672349
8.767,0.986289114,2.813692775
8.768,0.98626128,2.813775939
8.769,0.986260693,2.81384075
8.77,0.986239199,2.813894942
8.771,0.986233224,2.813930917
8.772,0.986195571,2.813936066
8.773,0.986162455,2.813982347
8.774,0.986126274,2.813977055
8.775,0.986125616,2.814017027
8.776,0.986112312,2.81404968
8.777,0.986103579,2.814084502
8.778,0.986084161,2.814067108
8.779,0.98605149,2.814119427
8.78,0.986036326,2.814131514
8.781,0.986040833,2.814142225
8.782,0.986028231,2.814173837
8.783,0.986025614,2.814201795
8.784,0.985985318,2.814239823
8.785,0.986001925,2.814236339
8.786,0.9859933,2.814288571
8.787,0.985953312,2.814344611
8.788,0.985915387,2.814398298
8.789,0.985898878,2.814471838
8.79,0.985842504,2.814541275
8.791,0.985826323,2.814567064
8.792,0.98580179,2.814529446
8.793,0.985808256,2.814497363
8.794,0.985812201,2.814481865
8.795,0.985838121,2.814453058
8.796,0.985862561,2.814436312
8.797,0.985871849,2.814451025
8.798,0.985880315,2.814435363
8.799,0.985891595,2.814419886
8.8,0.985906644,2.81437971
8.801,0.985933126,2.814330603
8.802,0.985974493,2.814331086
8.803,0.985984524,2.81432307
8.804,0.985988734,2.814284457
8.805,0.986031222,2.81424151
8.806,0.986037078,2.814263888
8.807,0.986037873,2.814246821
8.808,0.986069061,2.8142299
8.809,0.98609045,2.814206371
8.81,0.986121848,2.81417598
8.811,0.986178447,2.814146995
8.812,0.986221447,2.814111319
8.813,0.986221752,2.814087536
8.814,0.986274609,2.814054737
8.815,0.986331898,2.814046024
8.816,0.986367621,2.814041094
8.817,0.986390714,2.814032961
8.818,0.986383129,2.814025054
8.819,0.986411861,2.814028316
8.82,0.986429028,2.814019241
8.821,0.986452292,2.814031003
8.822,0.986470808,2.814030512
8.823,0.986481645,2.8140313
8.824,0.986503166,2.814085933
8.825,0.986532099,2.814089246
8.826,0.986547886,2.814072708
8.827,0.986572273,2.814059987
8.828,0.986612581,2.814048309
8.829,0.986687776,2.814039954
8.83,0.986731062,2.814056825
8.831,0.986758112,2.814083424
8.832,0.986782138,2.814094852
8.833,0.986833157,2.814076744
8.834,0.986876131,2.814066937
8.835,0.986897949,2.814061883
8.836,0.986906686,2.814086984
8.837,0.986903293,2.814085805
8.838,0.986956562,2.814065673
8.839,0.987002217,2.814043241
8.84,0.987051963,2.814041521
8.841,0.987099568,2.814027614
8.842,0.987086035,2.814004731
8.843,0.987104241,2.813986686
8.844,0.987156996,2.813961277
8.845,0.987211422,2.813949433
8.846,0.98725889,2.81394063
8.847,0.987256262,2.813919277
8.848,0.987299427,2.813914641
8.849,0.987333432,2.813882215
8.85,0.987345089,2.813854948
8.851,0.987391773,2.813845241
8.852,0.987443184,2.813853858
8.853,0.987489368,2.813879997
8.854,0.987529735,2.813893935
8.855,0.987525451,2.813920408
8.856,0.987514783,2.813915803
8.857,0.987514036,2.813910471
8.858,0.987544424,2.813896234
8.859,0.987546534,2.813889671
8.86,0.987581233,2.813896302
8.861,0.987588503,2.813908401
8.862,0.987582592,2.813896642
8.863,0.987576337,2.813905499
8.864,0.987583076,2.81389549
8.865,0.987640061,2.813878928
8.866,0.987654596,2.813901096
8.867,0.987659127,2.813895913
8.868,0.987666987,2.813919125
8.869,0.98773105,2.813927474
8.87,0.987745726,2.813934446
8.871,0.987724935,2.813938156
8.872,0.98771767,2.813935677
8.873,0.987730625,2.813968329
8.874,0.987769339,2.813999401
8.875,0.987814755,2.814026369
8.876,0.987813436,2.81402772
8.877,0.987855006,2.814059071
8.878,0.987858653,2.814058158
8.879,0.987923863,2.814078937
8.88,0.98795064,2.814087797
8.881,0.98800732,2.814090787
8.882,0.98805047,2.814085972
8.883,0.988101169,2.814075067
8.884,0.988138329,2.814082189
8.885,0.988098059,2.814027072
8.886,0.988096045,2.814000276
8.887,0.988102432,2.813947818
8.888,0.988113498,2.81393054
8.889,0.988110866,2.813883272
8.89,0.988133742,2.813902441
8.891,0.988121641,2.813876156
8.892,0.988101924,2.813871956
8.893,0.988087225,2.813874962
8.894,0.988052349,2.813898132
8.895,0.988014343,2.813909332
8.896,0.987998181,2.813915072
8.897,0.987979887,2.813887159
8.898,0.987998391,2.813866368
8.899,0.987983236,2.813853083
8.9,0.987979193,2.813794765
8.901,0.98797941,2.813801651
8.902,0.987948221,2.813782443
8.903,0.987940163,2.813748825
8.904,0.987956323,2.813733818
8.905,0.987946888,2.81371986
8.906,0.987959564,2.813700526
8.907,0.987971246,2.813693597
8.908,0.987958247,2.813698839
8.909,0.98795553,2.813724514
8.91,0.987936922,2.813733861
8.911,0.987946557,2.813745839
8.912,0.98789479,2.813769533
8.913,0.9878152,2.813779323
8.914,0.987800309,2.813780162
8.915,0.987787927,2.813822614
8.916,0.987790212,2.813852133
8.917,0.987768446,2.813867068
8.918,0.987820019,2.813878897
8.919,0.987862828,2.813866901
8.92,0.987922151,2.813844155
8.921,0.987982983,2.813836805
8.922,0.98795221,2.813822696
8.923,0.987977008,2.813814472
8.924,0.987965422,2.813830678
8.925,0.987968994,2.81381902
8.926,0.987983861,2.813829417
8.927,0.987999804,2.813839855
8.928,0.987955353,2.813877453
8.929,0.987963609,2.813877527
8.93,0.98797152,2.81391839
8.931,0.987998699,2.813959093
8.932,0.988008973,2.813983494
8.933,0.987982373,2.814007816
8.934,0.987990409,2.814002906
8.935,0.988013784,2.814001658
8.936,0.988016162,2.814030633
8.937,0.987988951,2.814054646
8.938,0.987941026,2.814086745
8.939,0.987982519,2.814112978
8.94,0.988012203,2.814105575
8.941,0.988002311,2.814098084
8.942,0.988050293,2.814089598
8.943,0.988092742,2.814116288
8.944,0.988196341,2.814158098
8.945,0.988228766,2.81419596
8.946,0.988220231,2.814228382
8.947,0.98819585,2.814215107
8.948,0.988256225,2.814218922
8.949,0.988310878,2.814237158
8.95,0.98835261,2.814267442
8.951,0.988370215,2.814297352
8.952,0.988379709,2.814350206
8.953,0.988427128,2.814389613
8.954,0.988522547,2.814405795
8.955,0.988570223,2.814419945
8.956,0.988604019,2.814402985
8.957,0.988619634,2.814395755
8.958,0.988656988,2.814411205
8.959,0.988686458,2.814393484
8.96,0.988693112,2.81439895
8.961,0.988706838,2.814379754
8.962,0.988704758,2.814381313
8.963,0.988731103,2.814411687
8.964,0.988763172,2.814426283
8.965,0.988775409,2.814469312
8.966,0.988822565,2.814480827
8.967,0.988865794,2.814486351
8.968,0.988915429,2.814532667
8.969,0.988960404,2.814503371
8.97,0.98902385,2.81449321
8.971,0.989071555,2.814464563
8.972,0.989134992,2.814466727
8.973,0.9891761,2.814461197
8.974,0.989227563,2.814440455
8.975,0.989237032,2.8144429
8.976,0.989291374,2.814398071
8.977,0.989332743,2.814383576
8.978,0.989399972,2.814345632
8.979,0.989435165,2.814300718
8.98,0.989457824,2.814266229
8.981,0.989477944,2.814234109
8.982,0.989510886,2.81421247
8.983,0.989578657,2.814206626
8.984,0.989640079,2.814226251
8.985,0.989740308,2.81421452
8.986,0.989816238,2.814206282
8.987,0.989861938,2.814205043
8.988,0.98991283,2.814175318
8.989,0.989953195,2.814122377
8.99,0.989997427,2.814089333
8.991,0.990028176,2.814081551
8.992,0.990076349,2.814055946
8.993,0.990067494,2.814023781
8.994,0.990102528,2.813998799
8.995,0.990109178,2.813983043
8.996,0.990166322,2.813950196
8.997,0.990226004,2.813924656
8.998,0.990234456,2.813879959
8.999,0.990245513,2.813853013
9,0.990269285,2.813799555
9.001,0.990299354,2.813747377
9.002,0.990325773,2.813693023
9.003,0.99036358,2.813621796
9.004,0.990394413,2.813606312
9.005,0.990453414,2.813569544
9.006,0.990500623,2.81354354
9.007,0.990534373,2.81350799
9.008,0.990595059,2.813489581
9.009,0.990643905,2.813452718
9.01,0.990675091,2.813461928
9.011,0.990710983,2.813442115
9.012,0.990750225,2.813394798
9.013,0.990777679,2.813339548
9.014,0.990772894,2.813330733
9.015,0.990812183,2.813299882
9.016,0.990839412,2.81328241
9.017,0.990868453,2.813270549
9.018,0.99091066,2.813260335
9.019,0.99093112,2.813254384
9.02,0.990962389,2.813208085
9.021,0.991046723,2.813195619
9.022,0.991062599,2.813164057
9.023,0.991133451,2.813110269
9.024,0.991183908,2.813090137
9.025,0.991192518,2.813057939
9.026,0.991200265,2.813049842
9.027,0.99123176,2.813019458
9.028,0.991287886,2.813005465
9.029,0.991343314,2.81300128
9.03,0.991389033,2.812995557
9.031,0.991439467,2.813009107
9.032,0.991478184,2.812985824
9.033,0.991479711,2.812986312
9.034,0.991550955,2.812966195
9.035,0.991593272,2.81293759
9.036,0.99163471,2.812941016
9.037,0.991655089,2.812931621
9.038,0.991700111,2.812898699
9.039,0.99174826,2.812872258
9.04,0.991744096,2.81287587
9.041,0.991746038,2.812880527
9.042,0.991802131,2.812859949
9.043,0.991843885,2.812844521
9.044,0.991891103,2.812843157
9.045,0.991920615,2.812809297
9.046,0.991930954,2.812813998
9.047,0.991936545,2.812791817
9.048,0.991961418,2.812787699
9.049,0.991981459,2.812784385
9.05,0.991988358,2.812790121
9.051,0.992001442,2.812794368
9.052,0.991998915,2.812737557
9.053,0.991993533,2.812749052
9.054,0.992039471,2.812755141
9.055,0.992079881,2.812767128
9.056,0.992133641,2.812752702
9.057,0.992164434,2.812763572
9.058,0.992202141,2.812783553
9.059,0.992260618,2.812757518
9.06,0.992305011,2.812731145
9.061,0.992340062,2.812757102
9.062,0.992369097,2.81274946
9.063,0.992394054,2.812748208
9.064,0.992451141,2.812762429
9.065,0.99250098,2.812784175
9.066,0.992551768,2.812774417
9.067,0.992635561,2.812769463
9.068,0.992714678,2.81276334
9.069,0.992780607,2.812759515
9.07,0.992825917,2.812812079
9.071,0.992862261,2.81278414
9.072,0.992934173,2.812800835
9.073,0.992963645,2.812847203
9.074,0.992992642,2.812887513
9.075,0.993041675,2.812855153
9.076,0.993083899,2.812829301
9.077,0.993069198,2.812826931
9.078,0.993084728,2.812861428
9.079,0.993091023,2.81287995
9.08,0.993100443,2.812868253
9.081,0.993071934,2.812873798
9.082,0.993029006,2.81287277
9.083,0.993050317,2.812870867
9.084,0.993029144,2.812886194
9.085,0.993028806,2.812910237
9.086,0.993053567,2.812895573
9.087,0.993005062,2.812913227
9.088,0.992981298,2.812934924
9.089,0.992939658,2.812937754
9.09,0.99294087,2.812960378
9.091,0.992943847,2.812949373
9.092,0.992976093,2.812924861
9.093,0.992998767,2.812930629
9.094,0.993041225,2.81291444
9.095,0.993045916,2.812890668
9.096,0.993065505,2.812882229
9.097,0.993104783,2.81287519
9.098,0.993102769,2.812873305
9.099,0.993108652,2.812886717
9.1,0.993116347,2.812885908
9.101,0.993153268,2.81289764
9.102,0.993149026,2.81289463
9.103,0.99315173,2.812921628
9.104,0.993122903,2.812906285
9.105,0.99312076,2.812876741
9.106,0.993146237,2.812886249
9.107,0.993200076,2.812919826
9.108,0.993246309,2.81295518
9.109,0.993286118,2.812986322
9.11,0.993319992,2.812991846
9.111,0.993361822,2.812978269
9.112,0.993396128,2.812965424
9.113,0.993433541,2.812972918
9.114,0.993485192,2.812972203
9.115,0.993491868,2.81297068
9.116,0.993509072,2.812986156
9.117,0.99353195,2.813007751
9.118,0.993561224,2.813049708
9.119,0.993583477,2.813077877
9.12,0.993572001,2.813090423
9.121,0.99357078,2.813104485
9.122,0.9935523,2.813137872
9.123,0.993562673,2.813176923
9.124,0.993552125,2.813203219
9.125,0.993543461,2.813196685
9.126,0.993532727,2.813206696
9.127,0.993546197,2.813223003
9.128,0.993557058,2.813230672
9.129,0.993569802,2.813245454
9.13,0.993586661,2.813273962
9.131,0.993592427,2.813293431
9.132,0.993583403,2.813301683
9.133,0.993582111,2.813331553
9.134,0.993625131,2.813342146
9.135,0.993629316,2.813363062
9.136,0.993657897,2.813364817
9.137,0.993657727,2.813373828
9.138,0.993669307,2.813370724
9.139,0.993670484,2.813387066
9.14,0.993700939,2.813375919
9.141,0.993731837,2.813353155
9.142,0.99374865,2.813347551
9.143,0.993775299,2.813309394
9.144,0.993777075,2.813303656
9.145,0.993811367,2.813309154
9.146,0.993847677,2.813330961
9.147,0.993885573,2.813357545
9.148,0.993909016,2.8133781
9.149,0.993909693,2.813377163
9.15,0.993931548,2.813357316
9.151,0.993912831,2.813341665
