Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-Ala237Arg/Ampicillin - PersScore 0.145 PoseScore 1.920
0.845,0.833588871,1.026414889
0.846,0.833679871,1.026423518
0.847,0.833803797,1.026562021
0.848,0.834012735,1.026712076
0.849,0.834159987,1.026866262
0.85,0.834284426,1.026937306
0.851,0.83453459,1.027015114
0.852,0.834868403,1.027047287
0.853,0.835095322,1.027320702
0.854,0.835274309,1.027256754
0.855,0.835556866,1.027016249
0.856,0.835602347,1.027297964
0.857,0.835545882,1.0274511
0.858,0.835510844,1.027642522
0.859,0.835704269,1.027728071
0.86,0.835935258,1.027852506
0.861,0.836112096,1.027956253
0.862,0.836269344,1.027977189
0.863,0.836350694,1.027973617
0.864,0.83678807,1.028060469
0.865,0.836930437,1.028134998
0.866,0.837091679,1.028220018
0.867,0.837240377,1.028452604
0.868,0.837130197,1.028389796
0.869,0.837026488,1.028381184
0.87,0.83697341,1.028490168
0.871,0.836849607,1.028581984
0.872,0.836778592,1.028616282
0.873,0.836515759,1.028728559
0.874,0.836101524,1.028824819
0.875,0.836197112,1.029016711
0.876,0.836116245,1.029123038
0.877,0.836056343,1.029263506
0.878,0.835991374,1.029522772
0.879,0.835898111,1.029574666
0.88,0.835989522,1.029975643
0.881,0.836215178,1.030304163
0.882,0.836316995,1.030543073
0.883,0.836502444,1.030727087
0.884,0.836551292,1.030917017
0.885,0.836751258,1.031271796
0.886,0.836835933,1.031553903
0.887,0.836827371,1.031821144
0.888,0.836821019,1.032168713
0.889,0.836908378,1.032504338
0.89,0.837041664,1.032742334
0.891,0.837104825,1.033150509
0.892,0.837051971,1.033395147
0.893,0.837012291,1.033716572
0.894,0.837053387,1.034053245
0.895,0.837124736,1.03423255
0.896,0.837161176,1.03455491
0.897,0.837348945,1.034706036
0.898,0.837251579,1.034778524
0.899,0.83721116,1.034920606
0.9,0.837047769,1.03522762
0.901,0.837165429,1.035626551
0.902,0.837182958,1.035821662
0.903,0.8371674,1.035972877
0.904,0.837117882,1.036205738
0.905,0.837096879,1.036390528
0.906,0.837085028,1.036656701
0.907,0.836992796,1.036929302
0.908,0.836976494,1.037203601
0.909,0.836916252,1.037453263
0.91,0.836939456,1.038037097
0.911,0.836942231,1.038265511
0.912,0.836917902,1.038487416
0.913,0.836891129,1.038745917
0.914,0.837018177,1.038961521
0.915,0.836820376,1.039187206
0.916,0.83660735,1.039561729
0.917,0.836548144,1.039863907
0.918,0.836432959,1.039884145
0.919,0.836299604,1.039930392
0.92,0.836306303,1.039960504
0.921,0.836323264,1.04017982
0.922,0.836462323,1.040515248
0.923,0.836483548,1.040754443
0.924,0.836618165,1.040983325
0.925,0.836600408,1.041243978
0.926,0.836533829,1.041300892
0.927,0.836482314,1.04138684
0.928,0.836353903,1.041393804
0.929,0.836390099,1.041602624
0.93,0.836193132,1.041865548
0.931,0.83614364,1.042007455
0.932,0.835970364,1.042054087
0.933,0.835891456,1.04236583
0.934,0.835894111,1.04254852
0.935,0.835904152,1.042757724
0.936,0.835805935,1.042954903
0.937,0.835795869,1.043198319
0.938,0.835768463,1.043243322
0.939,0.835775874,1.043429936
0.94,0.835673059,1.043688797
0.941,0.835682681,1.043820655
0.942,0.835693641,1.044135353
0.943,0.835714641,1.044284044
0.944,0.83569379,1.044614306
0.945,0.835664349,1.045025651
0.946,0.835683864,1.045320459
0.947,0.835718974,1.045567799
0.948,0.835802313,1.045826403
0.949,0.835845639,1.04602246
0.95,0.835765827,1.046389906
0.951,0.835659985,1.046658963
0.952,0.835727404,1.046777138
0.953,0.835623176,1.046870537
0.954,0.83558504,1.046896117
0.955,0.835526344,1.047010852
0.956,0.835472919,1.047233241
0.957,0.835399376,1.047350439
0.958,0.835433092,1.047614383
0.959,0.835628332,1.047876673
0.96,0.835622702,1.048168927
0.961,0.835641644,1.048379879
0.962,0.835483531,1.048659326
0.963,0.835604708,1.048988774
0.964,0.835642167,1.049428136
0.965,0.83566695,1.049834529
0.966,0.835679894,1.050154605
0.967,0.835801909,1.050556412
0.968,0.835814789,1.050828364
0.969,0.835841611,1.051105097
0.97,0.835975612,1.051385846
0.971,0.836087179,1.05158299
0.972,0.836233437,1.051850864
0.973,0.836502908,1.052069043
0.974,0.836695714,1.052225443
0.975,0.8367858,1.052346182
0.976,0.836942744,1.05248965
0.977,0.837082727,1.052833258
0.978,0.837222116,1.0530992
0.979,0.837365844,1.053537278
0.98,0.837596653,1.05352543
0.981,0.837576273,1.053558328
0.982,0.837657259,1.053633248
0.983,0.837562763,1.053819209
0.984,0.837474581,1.053946468
0.985,0.837615018,1.054088664
0.986,0.837336014,1.054100809
0.987,0.83736593,1.054356935
0.988,0.837123407,1.054656661
0.989,0.837074798,1.054871985
0.99,0.837207706,1.055170018
0.991,0.837215656,1.055299439
0.992,0.8369429,1.055266814
0.993,0.837009534,1.055421383
0.994,0.836958174,1.05563133
0.995,0.836725685,1.055783153
0.996,0.836524531,1.055968116
0.997,0.836443185,1.056143738
0.998,0.836471839,1.056296071
0.999,0.836648027,1.056386136
1,0.836843297,1.056428905
1.001,0.836847579,1.056611323
1.002,0.836725511,1.056815452
1.003,0.836881256,1.057026371
1.004,0.837272036,1.057078739
1.005,0.837244385,1.057258624
1.006,0.837364445,1.057350035
1.007,0.837299102,1.057525435
1.008,0.837408613,1.05762916
1.009,0.837507194,1.057719195
1.01,0.837627994,1.057976497
1.011,0.837674969,1.058115303
1.012,0.837783953,1.058397
1.013,0.837799072,1.058551736
1.014,0.837898459,1.058832787
1.015,0.837932953,1.058929218
1.016,0.837855673,1.058982423
1.017,0.837828905,1.059197408
1.018,0.837967177,1.05948274
1.019,0.83786242,1.059670232
1.02,0.837532124,1.059789497
1.021,0.837264173,1.060086423
1.022,0.837021862,1.060210307
1.023,0.836989628,1.060466934
1.024,0.836748814,1.060782367
1.025,0.836539622,1.060995681
1.026,0.836605833,1.06116227
1.027,0.836618075,1.061400855
1.028,0.836657565,1.061451124
1.029,0.836529236,1.061664969
1.03,0.836450404,1.061785546
1.031,0.836281261,1.062032183
1.032,0.836311316,1.062179473
1.033,0.836397973,1.062276341
1.034,0.836405723,1.062269121
1.035,0.836570246,1.062180167
1.036,0.836712498,1.062094053
1.037,0.83679801,1.062083871
1.038,0.836633086,1.062151952
1.039,0.836408259,1.062224712
1.04,0.836149372,1.062389403
1.041,0.836009416,1.062848713
1.042,0.835764958,1.062955579
1.043,0.83592401,1.0631042
1.044,0.83586102,1.063132702
1.045,0.835672872,1.06314611
1.046,0.835696609,1.063228451
1.047,0.835636725,1.063198487
1.048,0.835657867,1.063218001
1.049,0.835646967,1.063179884
1.05,0.835591217,1.063365726
1.051,0.835541627,1.063533118
1.052,0.835547706,1.063612545
1.053,0.835426894,1.063728038
1.054,0.835127257,1.063731601
1.055,0.8349485,1.06381913
1.056,0.834807696,1.063759327
1.057,0.83466674,1.063823656
1.058,0.834542881,1.063807702
1.059,0.834469925,1.064055218
1.06,0.834386417,1.06419395
1.061,0.834179981,1.064311827
1.062,0.833993123,1.064395897
1.063,0.833906919,1.064575365
1.064,0.833983388,1.06470952
1.065,0.833925107,1.065021199
1.066,0.833926972,1.065542363
1.067,0.833771179,1.065806177
1.068,0.833542072,1.066268701
1.069,0.833373293,1.066486948
1.07,0.833055034,1.066809112
1.071,0.832876335,1.067049582
1.072,0.832687982,1.067416684
1.073,0.832690156,1.067556188
1.074,0.832663514,1.067778276
1.075,0.832465336,1.067974644
1.076,0.832261573,1.068136532
1.077,0.832087992,1.068371032
1.078,0.831927748,1.068677384
1.079,0.831914273,1.068909728
1.08,0.831847787,1.069179912
1.081,0.831850916,1.069317908
1.082,0.831786404,1.069550934
1.083,0.831761501,1.069524999
1.084,0.831740712,1.069581092
1.085,0.831769738,1.069683208
1.086,0.831848249,1.069988276
1.087,0.831763526,1.070115466
1.088,0.831797314,1.070423963
1.089,0.831686917,1.070548467
1.09,0.831727663,1.070733533
1.091,0.831701518,1.070971067
1.092,0.831746462,1.071254672
1.093,0.831834093,1.07161615
1.094,0.831788661,1.071907511
1.095,0.831624716,1.072255483
1.096,0.831707081,1.072533391
1.097,0.831794089,1.072739031
1.098,0.831745342,1.072610979
1.099,0.831851772,1.072799623
1.1,0.831926974,1.073186647
1.101,0.831839754,1.07326378
1.102,0.831730824,1.073505998
1.103,0.831759056,1.073731855
1.104,0.831805262,1.073929408
1.105,0.831907952,1.074041054
1.106,0.83199381,1.074029126
1.107,0.832201345,1.074031793
1.108,0.832330349,1.074063907
1.109,0.832438856,1.074044523
1.11,0.832605302,1.074374575
1.111,0.83269712,1.074590475
1.112,0.832690303,1.074705092
1.113,0.83282591,1.074778287
1.114,0.832971405,1.075031389
1.115,0.833157865,1.075293503
1.116,0.833314094,1.075416154
1.117,0.833529938,1.075608996
1.118,0.833682471,1.075882058
1.119,0.833778223,1.076189785
1.12,0.833965571,1.076466287
1.121,0.834141935,1.076814347
1.122,0.834285727,1.076993141
1.123,0.83431795,1.077165059
1.124,0.834362874,1.077442987
1.125,0.834468515,1.077713044
1.126,0.834556192,1.078003005
1.127,0.834632984,1.07830173
1.128,0.834775727,1.07846023
1.129,0.834855594,1.078780913
1.13,0.834958508,1.079114645
1.131,0.835225885,1.079431496
1.132,0.835269051,1.079616802
1.133,0.835315427,1.080043759
1.134,0.835487193,1.080290391
1.135,0.835684079,1.080501028
1.136,0.835762815,1.080758748
1.137,0.835964369,1.081132013
1.138,0.836224408,1.081457609
1.139,0.836633782,1.081606565
1.14,0.836791297,1.081894373
1.141,0.836991579,1.082317182
1.142,0.837227845,1.08272955
1.143,0.837409208,1.083194294
1.144,0.837552477,1.08336301
1.145,0.837593877,1.083621643
1.146,0.837654775,1.083857177
1.147,0.837806742,1.084232411
1.148,0.837981186,1.084421301
1.149,0.838009341,1.084753185
1.15,0.838090288,1.085098609
1.151,0.838172236,1.085423755
1.152,0.838184115,1.085701296
1.153,0.838416281,1.08600129
1.154,0.838550525,1.086530294
1.155,0.838536002,1.08682478
1.156,0.838614312,1.087263229
1.157,0.838686764,1.087586697
1.158,0.838778923,1.087834047
1.159,0.839057883,1.088113713
1.16,0.83922528,1.088394249
1.161,0.839339358,1.088629008
1.162,0.839502068,1.089093178
1.163,0.839677879,1.089176931
1.164,0.839914516,1.089503203
1.165,0.840087917,1.0897102
1.166,0.8400914,1.090071118
1.167,0.840079466,1.090308709
1.168,0.839992236,1.090557436
1.169,0.840020495,1.090741628
1.17,0.840060334,1.090950616
1.171,0.840087799,1.091393393
1.172,0.840184077,1.091780428
1.173,0.84030472,1.092037303
1.174,0.840403987,1.09243304
1.175,0.840490796,1.092852871
1.176,0.840601962,1.093210842
1.177,0.840753003,1.093483331
1.178,0.840997064,1.093793274
1.179,0.841167362,1.094201314
1.18,0.841288388,1.094498675
1.181,0.84151535,1.094671344
1.182,0.841736281,1.0948131
1.183,0.841818219,1.094989376
1.184,0.842024415,1.095151361
1.185,0.842205981,1.095366838
1.186,0.842320253,1.095704436
1.187,0.842531071,1.095878778
1.188,0.842788113,1.096136942
1.189,0.843031327,1.09657276
1.19,0.843166818,1.096918195
1.191,0.843406247,1.09722222
1.192,0.843681637,1.097541762
1.193,0.843816255,1.098165011
1.194,0.844103449,1.098568479
1.195,0.844315886,1.098997138
1.196,0.844599967,1.099304627
1.197,0.844848181,1.099606848
1.198,0.845212487,1.100112698
1.199,0.845483983,1.100597449
1.2,0.845833944,1.100944859
1.201,0.846111878,1.101633981
1.202,0.846308074,1.10199296
1.203,0.846532121,1.102367433
1.204,0.846862059,1.102707471
1.205,0.847157471,1.103356714
1.206,0.8473518,1.103579119
1.207,0.847607594,1.103885188
1.208,0.847665836,1.104174838
1.209,0.847746627,1.104377706
1.21,0.847957778,1.104549174
1.211,0.848208426,1.104717873
1.212,0.848204149,1.104807963
1.213,0.848290694,1.10506324
1.214,0.848570055,1.105317813
1.215,0.848784691,1.105619737
1.216,0.848791711,1.105982759
1.217,0.848872988,1.106306123
1.218,0.849122189,1.106562498
1.219,0.849331317,1.107211467
1.22,0.849372964,1.107428976
1.221,0.849418412,1.107695377
1.222,0.849389307,1.10812216
1.223,0.84937715,1.10831447
1.224,0.849509902,1.108530181
1.225,0.849456627,1.108708394
1.226,0.849571153,1.109459887
1.227,0.849872562,1.10960962
1.228,0.850028557,1.109662445
1.229,0.850212076,1.109825511
1.23,0.850387074,1.110069303
1.231,0.850511497,1.11072521
1.232,0.850446811,1.111034096
1.233,0.85069842,1.111329201
1.234,0.850875722,1.111707212
1.235,0.851083983,1.112085686
1.236,0.851229402,1.112451015
1.237,0.851384125,1.112775949
1.238,0.851455746,1.112963948
1.239,0.851416023,1.113263616
1.24,0.85137781,1.113700343
1.241,0.851513042,1.114159004
1.242,0.851530858,1.114326896
1.243,0.851511166,1.114493703
1.244,0.851374997,1.114608346
1.245,0.851425559,1.114748369
1.246,0.851466775,1.114945552
1.247,0.851481764,1.115223303
1.248,0.851592417,1.115548459
1.249,0.851600208,1.11587274
1.25,0.851634422,1.116265422
1.251,0.851595816,1.116675195
1.252,0.851518692,1.116982487
1.253,0.851592766,1.117322734
1.254,0.851585627,1.117716065
1.255,0.851604252,1.118101311
1.256,0.851615094,1.118541015
1.257,0.851611981,1.118880573
1.258,0.851557398,1.119357785
1.259,0.851752531,1.119906956
1.26,0.851922479,1.120328024
1.261,0.851932907,1.120707063
1.262,0.852019201,1.121045106
1.263,0.852145949,1.121517822
1.264,0.852361817,1.121924966
1.265,0.852409492,1.122258068
1.266,0.852583738,1.122735768
1.267,0.852716274,1.123300579
1.268,0.852749019,1.123775874
1.269,0.852752751,1.124286735
1.27,0.852732766,1.124695898
1.271,0.852699946,1.125076024
1.272,0.85272847,1.125359875
1.273,0.852710207,1.1257268
1.274,0.85278991,1.126303558
1.275,0.852787812,1.126738634
1.276,0.852837984,1.127274421
1.277,0.853042696,1.127749571
1.278,0.853190217,1.128196712
1.279,0.853214658,1.128714453
1.28,0.853376935,1.129036296
1.281,0.853275035,1.129377033
1.282,0.853241405,1.129681493
1.283,0.853181531,1.13000883
1.284,0.853058075,1.130512038
1.285,0.852874774,1.130846651
1.286,0.852618282,1.131143132
1.287,0.85259582,1.131456187
1.288,0.85262217,1.131703928
1.289,0.852475104,1.132200318
1.29,0.85243398,1.132463582
1.291,0.852325128,1.13273242
1.292,0.852199506,1.133084379
1.293,0.85223203,1.133378505
1.294,0.852273375,1.133703063
1.295,0.852217342,1.133984232
1.296,0.852167123,1.13439272
1.297,0.85244383,1.134759137
1.298,0.852446393,1.134826969
1.299,0.852496177,1.13500893
1.3,0.852641784,1.135392762
1.301,0.852678021,1.135652013
1.302,0.852648309,1.135934455
1.303,0.852575762,1.136363356
1.304,0.852590912,1.13678535
1.305,0.852750104,1.137200092
1.306,0.852850013,1.137493887
1.307,0.853041326,1.137812986
1.308,0.853179642,1.138214199
1.309,0.853331914,1.138457758
1.31,0.853451775,1.138793411
1.311,0.853516617,1.139131669
1.312,0.853540037,1.139403237
1.313,0.853607714,1.139677679
1.314,0.853779597,1.139815243
1.315,0.853731387,1.14006628
1.316,0.853702082,1.140276634
1.317,0.853756748,1.140484537
1.318,0.853713979,1.140622062
1.319,0.853729507,1.140831585
1.32,0.853819845,1.141119498
1.321,0.853658087,1.141250322
1.322,0.8537393,1.141647703
1.323,0.853744002,1.141935694
1.324,0.853884084,1.142237488
1.325,0.853871606,1.142569512
1.326,0.853841112,1.143077179
1.327,0.853767198,1.143440558
1.328,0.853773484,1.143836832
1.329,0.853746119,1.14423689
1.33,0.853649829,1.144512366
1.331,0.853687419,1.144625553
1.332,0.853676004,1.145005889
1.333,0.853603626,1.145246252
1.334,0.85360116,1.14563533
1.335,0.853443185,1.14593299
1.336,0.853253551,1.146318235
1.337,0.852963301,1.1467081
1.338,0.852855269,1.14690988
1.339,0.852852781,1.147058198
1.34,0.852822009,1.147288107
1.341,0.852671077,1.147577692
1.342,0.852513737,1.147733602
1.343,0.852447013,1.147983814
1.344,0.852374579,1.148149738
1.345,0.852377644,1.148435553
1.346,0.852172405,1.148671939
1.347,0.852313299,1.1489834
1.348,0.852073041,1.149238707
1.349,0.851884981,1.149595107
1.35,0.8519692,1.149980879
1.351,0.851894469,1.150172203
1.352,0.85189704,1.150587843
1.353,0.851707541,1.150803503
1.354,0.851745962,1.150970235
1.355,0.851739651,1.151208678
1.356,0.851723632,1.151580419
1.357,0.851660996,1.151936643
1.358,0.851695196,1.152153819
1.359,0.851684777,1.152389389
1.36,0.851713986,1.152682836
1.361,0.851893375,1.152786932
1.362,0.852109432,1.15296731
1.363,0.852182921,1.153253208
1.364,0.852282083,1.153489374
1.365,0.852232013,1.153888418
1.366,0.852277986,1.154023546
1.367,0.852358451,1.154451394
1.368,0.85249832,1.15478773
1.369,0.852735875,1.15520951
1.37,0.852823506,1.155446884
1.371,0.852894851,1.155645205
1.372,0.853106389,1.155870521
1.373,0.853396465,1.156051783
1.374,0.853579478,1.156448457
1.375,0.853535105,1.156809605
1.376,0.853700947,1.156789251
1.377,0.853672412,1.15707372
1.378,0.853529546,1.157212847
1.379,0.853673042,1.157381261
1.38,0.853679721,1.157576337
1.381,0.853727707,1.157729009
1.382,0.853930817,1.157871158
1.383,0.854052206,1.15817675
1.384,0.854287117,1.158282734
1.385,0.854531493,1.158433643
1.386,0.854751848,1.158706486
1.387,0.854929731,1.158898738
1.388,0.854988777,1.159040113
1.389,0.855094654,1.159191701
1.39,0.855159635,1.159291197
1.391,0.855257498,1.15960844
1.392,0.855457773,1.159814196
1.393,0.855630279,1.159934387
1.394,0.855825131,1.160133664
1.395,0.855821929,1.160298164
1.396,0.856010339,1.160427117
1.397,0.856068241,1.160545379
1.398,0.856205953,1.160649555
1.399,0.856216729,1.160784195
1.4,0.856259761,1.160820782
1.401,0.856210724,1.160995725
1.402,0.856259291,1.161101863
1.403,0.856415319,1.16118685
1.404,0.856505731,1.161267114
1.405,0.856477701,1.161390644
1.406,0.856649166,1.16146598
1.407,0.856703374,1.161457536
1.408,0.856778635,1.161542588
1.409,0.856843903,1.161781069
1.41,0.85702375,1.162069842
1.411,0.857128705,1.162182895
1.412,0.857178165,1.16226234
1.413,0.857142646,1.162453954
1.414,0.857277246,1.162610663
1.415,0.857252951,1.162694698
1.416,0.857335779,1.162843097
1.417,0.857406885,1.162988661
1.418,0.857596665,1.163168386
1.419,0.857764187,1.163340825
1.42,0.85791779,1.163443971
1.421,0.858142613,1.163498949
1.422,0.858354523,1.163595363
1.423,0.858506977,1.1637484
1.424,0.858628586,1.163882362
1.425,0.85872923,1.163940493
1.426,0.858861665,1.16400661
1.427,0.858968804,1.164095122
1.428,0.859204756,1.16429019
1.429,0.859393345,1.164380629
1.43,0.859635214,1.164564348
1.431,0.85989339,1.164849439
1.432,0.860073321,1.165245123
1.433,0.860287861,1.165447236
1.434,0.860516076,1.165703392
1.435,0.860680075,1.165959049
1.436,0.860830538,1.166139065
1.437,0.861116791,1.166402761
1.438,0.861317804,1.166581477
1.439,0.861538518,1.166629105
1.44,0.861718983,1.166792049
1.441,0.861810741,1.167005878
1.442,0.861958599,1.167393127
1.443,0.862154537,1.167657588
1.444,0.862417344,1.16788964
1.445,0.862712535,1.168258123
1.446,0.862992409,1.168428971
1.447,0.863229401,1.168551636
1.448,0.863344924,1.168834362
1.449,0.863614291,1.16906047
1.45,0.86402121,1.169391655
1.451,0.864317404,1.169630737
1.452,0.864563127,1.169875499
1.453,0.864816289,1.170017094
1.454,0.864889358,1.170291945
1.455,0.865005185,1.170542164
1.456,0.865031006,1.170894012
1.457,0.865180556,1.171213257
1.458,0.865348374,1.171445925
1.459,0.865615197,1.171693195
1.46,0.865704734,1.171909854
1.461,0.86590947,1.172260827
1.462,0.865984581,1.172532707
